
Timestamp,Engine,X_Pixel,Y_Pixel,RA,Dec,Image_File
20260630_153014,Engine B (Pulsator),3889,301,Unknown,Unknown,20260630_153014_B_X3889_Y301.png
20260630_153014,Engine B (Pulsator),1874,2279,Unknown,Unknown,20260630_153014_B_X1874_Y2279.png
20260630_153014,Engine B (Pulsator),278,1041,Unknown,Unknown,20260630_153014_B_X278_Y1041.png
20260630_153014,Engine B (Pulsator),913,899,Unknown,Unknown,20260630_153014_B_X913_Y899.png
20260630_153015,Engine B (Pulsator),4419,2566,Unknown,Unknown,20260630_153015_B_X4419_Y2566.png
20260630_153015,Engine B (Pulsator),3958,394,Unknown,Unknown,20260630_153015_B_X3958_Y394.png
20260630_153015,Engine B (Pulsator),2653,2513,Unknown,Unknown,20260630_153015_B_X2653_Y2513.png
20260630_153015,Engine B (Pulsator),3079,2314,Unknown,Unknown,20260630_153015_B_X3079_Y2314.png
20260630_153015,Engine B (Pulsator),4700,1831,Unknown,Unknown,20260630_153015_B_X4700_Y1831.png
20260630_153016,Engine B (Pulsator),341,233,Unknown,Unknown,20260630_153016_B_X341_Y233.png
20260630_153016,Engine B (Pulsator),974,763,Unknown,Unknown,20260630_153016_B_X974_Y763.png
20260630_153016,Engine B (Pulsator),1928,129,Unknown,Unknown,20260630_153016_B_X1928_Y129.png
20260630_153016,Engine B (Pulsator),2336,1522,Unknown,Unknown,20260630_153016_B_X2336_Y1522.png
20260630_153016,Engine B (Pulsator),3989,1440,Unknown,Unknown,20260630_153016_B_X3989_Y1440.png
20260630_153017,Engine B (Pulsator),3754,877,Unknown,Unknown,20260630_153017_B_X3754_Y877.png
20260630_153017,Engine B (Pulsator),2516,1304,Unknown,Unknown,20260630_153017_B_X2516_Y1304.png
20260630_153017,Engine B (Pulsator),2533,2371,Unknown,Unknown,20260630_153017_B_X2533_Y2371.png
20260630_153017,Engine B (Pulsator),773,2791,Unknown,Unknown,20260630_153017_B_X773_Y2791.png
20260630_153017,Engine B (Pulsator),4097,1857,Unknown,Unknown,20260630_153017_B_X4097_Y1857.png
20260630_153018,Engine B (Pulsator),196,7,Unknown,Unknown,20260630_153018_B_X196_Y7.png
20260630_153018,Engine B (Pulsator),4039,1002,Unknown,Unknown,20260630_153018_B_X4039_Y1002.png
20260630_153018,Engine B (Pulsator),2632,530,Unknown,Unknown,20260630_153018_B_X2632_Y530.png
20260630_153018,Engine B (Pulsator),4286,265,Unknown,Unknown,20260630_153018_B_X4286_Y265.png
20260630_153019,Engine B (Pulsator),434,804,Unknown,Unknown,20260630_153019_B_X434_Y804.png
20260630_153019,Engine B (Pulsator),659,1673,Unknown,Unknown,20260630_153019_B_X659_Y1673.png
20260630_153019,Engine B (Pulsator),1784,943,Unknown,Unknown,20260630_153019_B_X1784_Y943.png
20260630_153019,Engine B (Pulsator),3676,1450,Unknown,Unknown,20260630_153019_B_X3676_Y1450.png
20260630_153020,Engine B (Pulsator),2022,897,Unknown,Unknown,20260630_153020_B_X2022_Y897.png
20260630_153020,Engine B (Pulsator),1393,2754,Unknown,Unknown,20260630_153020_B_X1393_Y2754.png
20260630_153020,Engine B (Pulsator),4667,223,Unknown,Unknown,20260630_153020_B_X4667_Y223.png
20260630_153020,Engine B (Pulsator),472,1320,Unknown,Unknown,20260630_153020_B_X472_Y1320.png
20260630_153021,Engine B (Pulsator),3524,2594,Unknown,Unknown,20260630_153021_B_X3524_Y2594.png
20260630_153021,Engine B (Pulsator),1676,247,Unknown,Unknown,20260630_153021_B_X1676_Y247.png
20260630_153021,Engine B (Pulsator),1912,949,Unknown,Unknown,20260630_153021_B_X1912_Y949.png
20260630_153021,Engine B (Pulsator),2828,2037,Unknown,Unknown,20260630_153021_B_X2828_Y2037.png
20260630_153021,Engine B (Pulsator),537,380,Unknown,Unknown,20260630_153021_B_X537_Y380.png
20260630_153022,Engine B (Pulsator),4783,2978,Unknown,Unknown,20260630_153022_B_X4783_Y2978.png
20260630_153022,Engine B (Pulsator),2547,527,Unknown,Unknown,20260630_153022_B_X2547_Y527.png
20260630_153022,Engine B (Pulsator),1666,1727,Unknown,Unknown,20260630_153022_B_X1666_Y1727.png
20260630_153023,Engine B (Pulsator),559,543,Unknown,Unknown,20260630_153023_B_X559_Y543.png
20260630_153023,Engine B (Pulsator),1331,183,Unknown,Unknown,20260630_153023_B_X1331_Y183.png
20260630_153023,Engine B (Pulsator),870,2524,Unknown,Unknown,20260630_153023_B_X870_Y2524.png
20260630_153023,Engine B (Pulsator),4703,529,Unknown,Unknown,20260630_153023_B_X4703_Y529.png
20260630_153024,Engine B (Pulsator),4212,1432,Unknown,Unknown,20260630_153024_B_X4212_Y1432.png
20260630_153024,Engine B (Pulsator),3238,1242,Unknown,Unknown,20260630_153024_B_X3238_Y1242.png
20260630_153024,Engine B (Pulsator),2447,703,Unknown,Unknown,20260630_153024_B_X2447_Y703.png
20260630_153025,Engine B (Pulsator),1115,3138,Unknown,Unknown,20260630_153025_B_X1115_Y3138.png
20260630_153025,Engine B (Pulsator),1876,961,Unknown,Unknown,20260630_153025_B_X1876_Y961.png
20260630_153025,Engine B (Pulsator),1001,925,Unknown,Unknown,20260630_153025_B_X1001_Y925.png
20260630_153025,Engine B (Pulsator),3785,492,Unknown,Unknown,20260630_153025_B_X3785_Y492.png
20260630_153026,Engine B (Pulsator),3078,2489,Unknown,Unknown,20260630_153026_B_X3078_Y2489.png
20260630_153026,Engine B (Pulsator),2579,2006,Unknown,Unknown,20260630_153026_B_X2579_Y2006.png
20260630_153026,Engine B (Pulsator),4723,704,Unknown,Unknown,20260630_153026_B_X4723_Y704.png
20260630_153026,Engine B (Pulsator),2725,680,Unknown,Unknown,20260630_153026_B_X2725_Y680.png
20260630_153026,Engine B (Pulsator),1367,205,Unknown,Unknown,20260630_153026_B_X1367_Y205.png
20260630_153027,Engine B (Pulsator),4479,340,Unknown,Unknown,20260630_153027_B_X4479_Y340.png
20260630_153027,Engine B (Pulsator),4713,1546,Unknown,Unknown,20260630_153027_B_X4713_Y1546.png
20260630_153027,Engine B (Pulsator),4017,2183,Unknown,Unknown,20260630_153027_B_X4017_Y2183.png
20260630_153027,Engine B (Pulsator),617,2583,Unknown,Unknown,20260630_153027_B_X617_Y2583.png
20260630_153028,Engine B (Pulsator),1798,663,Unknown,Unknown,20260630_153028_B_X1798_Y663.png
20260630_153028,Engine B (Pulsator),1114,1563,Unknown,Unknown,20260630_153028_B_X1114_Y1563.png
20260630_153028,Engine B (Pulsator),2361,280,Unknown,Unknown,20260630_153028_B_X2361_Y280.png
20260630_153028,Engine B (Pulsator),3470,937,Unknown,Unknown,20260630_153028_B_X3470_Y937.png
20260630_153028,Engine B (Pulsator),2862,794,Unknown,Unknown,20260630_153028_B_X2862_Y794.png
20260630_153029,Engine B (Pulsator),4616,949,Unknown,Unknown,20260630_153029_B_X4616_Y949.png
20260630_153029,Engine B (Pulsator),556,879,Unknown,Unknown,20260630_153029_B_X556_Y879.png
20260630_153029,Engine B (Pulsator),2400,779,Unknown,Unknown,20260630_153029_B_X2400_Y779.png
20260630_153029,Engine B (Pulsator),3975,329,Unknown,Unknown,20260630_153029_B_X3975_Y329.png
20260630_153029,Engine B (Pulsator),3265,880,Unknown,Unknown,20260630_153029_B_X3265_Y880.png
20260630_153030,Engine B (Pulsator),2529,576,Unknown,Unknown,20260630_153030_B_X2529_Y576.png
20260630_153030,Engine B (Pulsator),747,1954,Unknown,Unknown,20260630_153030_B_X747_Y1954.png
20260630_153030,Engine B (Pulsator),2550,1211,Unknown,Unknown,20260630_153030_B_X2550_Y1211.png
20260630_153030,Engine B (Pulsator),3902,1492,Unknown,Unknown,20260630_153030_B_X3902_Y1492.png
20260630_153030,Engine B (Pulsator),1033,3072,Unknown,Unknown,20260630_153030_B_X1033_Y3072.png
20260630_153031,Engine B (Pulsator),727,2017,Unknown,Unknown,20260630_153031_B_X727_Y2017.png
20260630_153031,Engine B (Pulsator),295,1738,Unknown,Unknown,20260630_153031_B_X295_Y1738.png
20260630_153031,Engine B (Pulsator),1606,2961,Unknown,Unknown,20260630_153031_B_X1606_Y2961.png
20260630_153031,Engine B (Pulsator),4413,679,Unknown,Unknown,20260630_153031_B_X4413_Y679.png
20260630_153031,Engine B (Pulsator),4315,2725,Unknown,Unknown,20260630_153031_B_X4315_Y2725.png
20260630_153032,Engine B (Pulsator),2346,461,Unknown,Unknown,20260630_153032_B_X2346_Y461.png
20260630_153032,Engine B (Pulsator),636,1986,Unknown,Unknown,20260630_153032_B_X636_Y1986.png
20260630_153032,Engine B (Pulsator),58,1616,Unknown,Unknown,20260630_153032_B_X58_Y1616.png
20260630_153032,Engine B (Pulsator),4513,2561,Unknown,Unknown,20260630_153032_B_X4513_Y2561.png
20260630_153032,Engine B (Pulsator),3766,1635,Unknown,Unknown,20260630_153032_B_X3766_Y1635.png
20260630_153033,Engine B (Pulsator),2923,489,Unknown,Unknown,20260630_153033_B_X2923_Y489.png
20260630_153033,Engine B (Pulsator),54,431,Unknown,Unknown,20260630_153033_B_X54_Y431.png
20260630_153033,Engine B (Pulsator),2202,2900,Unknown,Unknown,20260630_153033_B_X2202_Y2900.png
20260630_153033,Engine B (Pulsator),4063,1589,Unknown,Unknown,20260630_153033_B_X4063_Y1589.png
20260630_153033,Engine B (Pulsator),1190,1635,Unknown,Unknown,20260630_153033_B_X1190_Y1635.png
20260630_153034,Engine B (Pulsator),3891,3126,Unknown,Unknown,20260630_153034_B_X3891_Y3126.png
20260630_153034,Engine B (Pulsator),206,114,Unknown,Unknown,20260630_153034_B_X206_Y114.png
20260630_153034,Engine B (Pulsator),927,979,Unknown,Unknown,20260630_153034_B_X927_Y979.png
20260630_153034,Engine B (Pulsator),3091,1633,Unknown,Unknown,20260630_153034_B_X3091_Y1633.png
20260630_153034,Engine B (Pulsator),4785,3052,Unknown,Unknown,20260630_153034_B_X4785_Y3052.png
20260630_153035,Engine B (Pulsator),4307,511,Unknown,Unknown,20260630_153035_B_X4307_Y511.png
20260630_153035,Engine B (Pulsator),3596,2990,Unknown,Unknown,20260630_153035_B_X3596_Y2990.png
20260630_153035,Engine B (Pulsator),2880,175,Unknown,Unknown,20260630_153035_B_X2880_Y175.png
20260630_153035,Engine B (Pulsator),4392,650,Unknown,Unknown,20260630_153035_B_X4392_Y650.png
20260630_153035,Engine B (Pulsator),1789,1449,Unknown,Unknown,20260630_153035_B_X1789_Y1449.png
20260630_153036,Engine B (Pulsator),2259,2713,Unknown,Unknown,20260630_153036_B_X2259_Y2713.png
20260630_153036,Engine B (Pulsator),4372,915,Unknown,Unknown,20260630_153036_B_X4372_Y915.png
20260630_153036,Engine B (Pulsator),948,999,Unknown,Unknown,20260630_153036_B_X948_Y999.png
20260630_153036,Engine B (Pulsator),2136,2676,Unknown,Unknown,20260630_153036_B_X2136_Y2676.png
20260630_153036,Engine B (Pulsator),4524,1031,Unknown,Unknown,20260630_153036_B_X4524_Y1031.png
20260630_153037,Engine B (Pulsator),1182,2158,Unknown,Unknown,20260630_153037_B_X1182_Y2158.png
20260630_153037,Engine B (Pulsator),176,2136,Unknown,Unknown,20260630_153037_B_X176_Y2136.png
20260630_153037,Engine B (Pulsator),3314,471,Unknown,Unknown,20260630_153037_B_X3314_Y471.png
20260630_153037,Engine B (Pulsator),3526,244,Unknown,Unknown,20260630_153037_B_X3526_Y244.png
20260630_153037,Engine B (Pulsator),2595,2395,Unknown,Unknown,20260630_153037_B_X2595_Y2395.png
20260630_153038,Engine B (Pulsator),557,475,Unknown,Unknown,20260630_153038_B_X557_Y475.png
20260630_153038,Engine B (Pulsator),2383,54,Unknown,Unknown,20260630_153038_B_X2383_Y54.png
20260630_153038,Engine B (Pulsator),3520,668,Unknown,Unknown,20260630_153038_B_X3520_Y668.png
20260630_153038,Engine B (Pulsator),521,1723,Unknown,Unknown,20260630_153038_B_X521_Y1723.png
20260630_153038,Engine B (Pulsator),3081,800,Unknown,Unknown,20260630_153038_B_X3081_Y800.png
20260630_153039,Engine B (Pulsator),926,2214,Unknown,Unknown,20260630_153039_B_X926_Y2214.png
20260630_153039,Engine B (Pulsator),752,1147,Unknown,Unknown,20260630_153039_B_X752_Y1147.png
20260630_153039,Engine B (Pulsator),2189,2545,Unknown,Unknown,20260630_153039_B_X2189_Y2545.png
20260630_153039,Engine B (Pulsator),1704,508,Unknown,Unknown,20260630_153039_B_X1704_Y508.png
20260630_153039,Engine B (Pulsator),3464,885,Unknown,Unknown,20260630_153039_B_X3464_Y885.png
20260630_153040,Engine B (Pulsator),209,1525,Unknown,Unknown,20260630_153040_B_X209_Y1525.png
20260630_153040,Engine B (Pulsator),3814,2813,Unknown,Unknown,20260630_153040_B_X3814_Y2813.png
20260630_153040,Engine B (Pulsator),4674,3073,Unknown,Unknown,20260630_153040_B_X4674_Y3073.png
20260630_153040,Engine B (Pulsator),3350,2067,Unknown,Unknown,20260630_153040_B_X3350_Y2067.png
20260630_153040,Engine B (Pulsator),106,2407,Unknown,Unknown,20260630_153040_B_X106_Y2407.png
20260630_153041,Engine B (Pulsator),2209,1202,Unknown,Unknown,20260630_153041_B_X2209_Y1202.png
20260630_153041,Engine B (Pulsator),405,203,Unknown,Unknown,20260630_153041_B_X405_Y203.png
20260630_153041,Engine B (Pulsator),2583,2361,Unknown,Unknown,20260630_153041_B_X2583_Y2361.png
20260630_153041,Engine B (Pulsator),601,1603,Unknown,Unknown,20260630_153041_B_X601_Y1603.png
20260630_153041,Engine B (Pulsator),3655,695,Unknown,Unknown,20260630_153041_B_X3655_Y695.png
20260630_153042,Engine B (Pulsator),157,323,Unknown,Unknown,20260630_153042_B_X157_Y323.png
20260630_153042,Engine B (Pulsator),3079,94,Unknown,Unknown,20260630_153042_B_X3079_Y94.png
20260630_153042,Engine B (Pulsator),49,338,Unknown,Unknown,20260630_153042_B_X49_Y338.png
20260630_153042,Engine B (Pulsator),1993,1116,Unknown,Unknown,20260630_153042_B_X1993_Y1116.png
20260630_153042,Engine B (Pulsator),555,2585,Unknown,Unknown,20260630_153042_B_X555_Y2585.png
20260630_153043,Engine B (Pulsator),4630,1121,Unknown,Unknown,20260630_153043_B_X4630_Y1121.png
20260630_153043,Engine B (Pulsator),3373,2078,Unknown,Unknown,20260630_153043_B_X3373_Y2078.png
20260630_153043,Engine B (Pulsator),3796,2631,Unknown,Unknown,20260630_153043_B_X3796_Y2631.png
20260630_153043,Engine B (Pulsator),4295,1774,Unknown,Unknown,20260630_153043_B_X4295_Y1774.png
20260630_153043,Engine B (Pulsator),1958,3,Unknown,Unknown,20260630_153043_B_X1958_Y3.png
20260630_153044,Engine B (Pulsator),1570,694,Unknown,Unknown,20260630_153044_B_X1570_Y694.png
20260630_153044,Engine B (Pulsator),1705,1960,Unknown,Unknown,20260630_153044_B_X1705_Y1960.png
20260630_153044,Engine B (Pulsator),2954,2358,Unknown,Unknown,20260630_153044_B_X2954_Y2358.png
20260630_153044,Engine B (Pulsator),698,1560,Unknown,Unknown,20260630_153044_B_X698_Y1560.png
20260630_153044,Engine B (Pulsator),2625,2392,Unknown,Unknown,20260630_153044_B_X2625_Y2392.png
20260630_153045,Engine B (Pulsator),154,1534,Unknown,Unknown,20260630_153045_B_X154_Y1534.png
20260630_153045,Engine B (Pulsator),18,2734,Unknown,Unknown,20260630_153045_B_X18_Y2734.png
20260630_153045,Engine B (Pulsator),3666,1366,Unknown,Unknown,20260630_153045_B_X3666_Y1366.png
20260630_153045,Engine B (Pulsator),2408,1182,Unknown,Unknown,20260630_153045_B_X2408_Y1182.png
20260630_153045,Engine B (Pulsator),2631,2436,Unknown,Unknown,20260630_153045_B_X2631_Y2436.png
20260630_153046,Engine B (Pulsator),3163,0,Unknown,Unknown,20260630_153046_B_X3163_Y0.png
20260630_153046,Engine B (Pulsator),2139,25,Unknown,Unknown,20260630_153046_B_X2139_Y25.png
20260630_153046,Engine B (Pulsator),3467,1008,Unknown,Unknown,20260630_153046_B_X3467_Y1008.png
20260630_153046,Engine B (Pulsator),2680,2760,Unknown,Unknown,20260630_153046_B_X2680_Y2760.png
20260630_153046,Engine B (Pulsator),2624,3027,Unknown,Unknown,20260630_153046_B_X2624_Y3027.png
20260630_153047,Engine B (Pulsator),995,1263,Unknown,Unknown,20260630_153047_B_X995_Y1263.png
20260630_153047,Engine B (Pulsator),4430,360,Unknown,Unknown,20260630_153047_B_X4430_Y360.png
20260630_153047,Engine B (Pulsator),2638,481,Unknown,Unknown,20260630_153047_B_X2638_Y481.png
20260630_153047,Engine B (Pulsator),290,1,Unknown,Unknown,20260630_153047_B_X290_Y1.png
20260630_153047,Engine B (Pulsator),4217,2692,Unknown,Unknown,20260630_153047_B_X4217_Y2692.png
20260630_153048,Engine B (Pulsator),2312,2202,Unknown,Unknown,20260630_153048_B_X2312_Y2202.png
20260630_153048,Engine B (Pulsator),3381,1686,Unknown,Unknown,20260630_153048_B_X3381_Y1686.png
20260630_153048,Engine B (Pulsator),483,3124,Unknown,Unknown,20260630_153048_B_X483_Y3124.png
20260630_153048,Engine B (Pulsator),2471,2950,Unknown,Unknown,20260630_153048_B_X2471_Y2950.png
20260630_153049,Engine B (Pulsator),2235,2460,Unknown,Unknown,20260630_153049_B_X2235_Y2460.png
20260630_153049,Engine B (Pulsator),526,3169,Unknown,Unknown,20260630_153049_B_X526_Y3169.png
20260630_153049,Engine B (Pulsator),1397,1980,Unknown,Unknown,20260630_153049_B_X1397_Y1980.png
20260630_153049,Engine B (Pulsator),2620,2379,Unknown,Unknown,20260630_153049_B_X2620_Y2379.png
20260630_153049,Engine B (Pulsator),4038,718,Unknown,Unknown,20260630_153049_B_X4038_Y718.png
20260630_153050,Engine B (Pulsator),1874,2134,Unknown,Unknown,20260630_153050_B_X1874_Y2134.png
20260630_153050,Engine B (Pulsator),4528,442,Unknown,Unknown,20260630_153050_B_X4528_Y442.png
20260630_153050,Engine B (Pulsator),1602,424,Unknown,Unknown,20260630_153050_B_X1602_Y424.png
20260630_153050,Engine B (Pulsator),27,555,Unknown,Unknown,20260630_153050_B_X27_Y555.png
20260630_153051,Engine B (Pulsator),1521,2766,Unknown,Unknown,20260630_153051_B_X1521_Y2766.png
20260630_153051,Engine B (Pulsator),3814,897,Unknown,Unknown,20260630_153051_B_X3814_Y897.png
20260630_153051,Engine B (Pulsator),2900,3092,Unknown,Unknown,20260630_153051_B_X2900_Y3092.png
20260630_153051,Engine B (Pulsator),241,1264,Unknown,Unknown,20260630_153051_B_X241_Y1264.png
20260630_153052,Engine B (Pulsator),3478,534,Unknown,Unknown,20260630_153052_B_X3478_Y534.png
20260630_153052,Engine B (Pulsator),4211,111,Unknown,Unknown,20260630_153052_B_X4211_Y111.png
20260630_153052,Engine B (Pulsator),1921,867,Unknown,Unknown,20260630_153052_B_X1921_Y867.png
20260630_153052,Engine B (Pulsator),3422,2119,Unknown,Unknown,20260630_153052_B_X3422_Y2119.png
20260630_153053,Engine B (Pulsator),3936,1246,Unknown,Unknown,20260630_153053_B_X3936_Y1246.png
20260630_153053,Engine B (Pulsator),2308,1028,Unknown,Unknown,20260630_153053_B_X2308_Y1028.png
20260630_153053,Engine B (Pulsator),2809,226,Unknown,Unknown,20260630_153053_B_X2809_Y226.png
20260630_153053,Engine B (Pulsator),2605,843,Unknown,Unknown,20260630_153053_B_X2605_Y843.png
20260630_153053,Engine B (Pulsator),4549,4,Unknown,Unknown,20260630_153053_B_X4549_Y4.png
20260630_153054,Engine B (Pulsator),2410,1408,Unknown,Unknown,20260630_153054_B_X2410_Y1408.png
20260630_153054,Engine B (Pulsator),29,1817,Unknown,Unknown,20260630_153054_B_X29_Y1817.png
20260630_153054,Engine B (Pulsator),3508,2746,Unknown,Unknown,20260630_153054_B_X3508_Y2746.png
20260630_153054,Engine B (Pulsator),883,1644,Unknown,Unknown,20260630_153054_B_X883_Y1644.png
20260630_153055,Engine B (Pulsator),2994,1160,Unknown,Unknown,20260630_153055_B_X2994_Y1160.png
20260630_153057,Engine B (Pulsator),1732,652,Unknown,Unknown,20260630_153057_B_X1732_Y652.png
20260630_153058,Engine B (Pulsator),3717,562,Unknown,Unknown,20260630_153058_B_X3717_Y562.png
20260630_153058,Engine B (Pulsator),205,117,Unknown,Unknown,20260630_153058_B_X205_Y117.png
20260630_153058,Engine B (Pulsator),3642,268,Unknown,Unknown,20260630_153058_B_X3642_Y268.png
20260630_153058,Engine B (Pulsator),994,394,Unknown,Unknown,20260630_153058_B_X994_Y394.png
20260630_153059,Engine B (Pulsator),2115,1743,Unknown,Unknown,20260630_153059_B_X2115_Y1743.png
20260630_153059,Engine B (Pulsator),4262,2687,Unknown,Unknown,20260630_153059_B_X4262_Y2687.png
20260630_153059,Engine B (Pulsator),2943,3141,Unknown,Unknown,20260630_153059_B_X2943_Y3141.png
20260630_153059,Engine B (Pulsator),2183,84,Unknown,Unknown,20260630_153059_B_X2183_Y84.png
20260630_153100,Engine B (Pulsator),4690,2818,Unknown,Unknown,20260630_153100_B_X4690_Y2818.png
20260630_153100,Engine B (Pulsator),1446,256,Unknown,Unknown,20260630_153100_B_X1446_Y256.png
20260630_153100,Engine B (Pulsator),161,2058,Unknown,Unknown,20260630_153100_B_X161_Y2058.png
20260630_153101,Engine B (Pulsator),1895,1691,Unknown,Unknown,20260630_153101_B_X1895_Y1691.png
20260630_153101,Engine B (Pulsator),2105,2569,Unknown,Unknown,20260630_153101_B_X2105_Y2569.png
20260630_153101,Engine B (Pulsator),1878,2965,Unknown,Unknown,20260630_153101_B_X1878_Y2965.png
20260630_153101,Engine B (Pulsator),2911,1217,Unknown,Unknown,20260630_153101_B_X2911_Y1217.png
20260630_153102,Engine B (Pulsator),2651,765,Unknown,Unknown,20260630_153102_B_X2651_Y765.png
20260630_153102,Engine B (Pulsator),4236,2807,Unknown,Unknown,20260630_153102_B_X4236_Y2807.png
20260630_153102,Engine B (Pulsator),4739,1785,Unknown,Unknown,20260630_153102_B_X4739_Y1785.png
20260630_153102,Engine B (Pulsator),1392,1838,Unknown,Unknown,20260630_153102_B_X1392_Y1838.png
20260630_153103,Engine B (Pulsator),2188,317,Unknown,Unknown,20260630_153103_B_X2188_Y317.png
